Volume,vw,Open,Close,High,Low,timestamp,n
1479.0,171.361,171.42,171.19,171.42,171.19,2026-07-29 18:24:00,52
1837.0,171.258,171.335,171.285,171.335,171.19,2026-07-29 18:26:00,39
1634.940602,171.2445,171.23,171.21,171.23,171.06,2026-07-29 18:27:00,52
1196.0,171.2633,171.235,171.235,171.235,171.235,2026-07-29 18:28:00,59
3116.25949,171.1593,171.25,171.19,171.255,170.91,2026-07-29 18:29:00,66
386.089655,171.0866,171.0,171.0,171.0,171.0,2026-07-29 18:30:00,32
915.0,171.013,171.01,171.01,171.01,171.01,2026-07-29 18:32:00,32
727.291026,171.1264,170.98,170.99,171.23,170.98,2026-07-29 18:33:00,33
876.332,171.2989,171.39,171.235,171.39,171.235,2026-07-29 18:34:00,41
1085.524092,171.3132,171.44,171.44,171.44,171.44,2026-07-29 18:35:00,34
1009.1459,171.2382,171.235,171.235,171.235,171.235,2026-07-29 18:36:00,41
588.000939,171.3005,171.235,171.44,171.44,171.235,2026-07-29 18:37:00,26
4192.16315,171.431,171.42,171.305,171.5,171.305,2026-07-29 18:38:00,157
1836.029,171.3911,171.335,171.335,171.335,171.335,2026-07-29 18:39:00,61
438.003,171.2927,171.325,171.325,171.325,171.325,2026-07-29 18:41:00,37
3783.04127,171.1083,171.1,171.1425,171.225,170.955,2026-07-29 18:42:00,135
3435.01168,171.1638,171.15,171.16,171.195,171.15,2026-07-29 18:44:00,84
501.0,171.1026,171.005,171.12,171.12,171.005,2026-07-29 18:45:00,25
1145.0,171.1161,171.03,171.005,171.03,171.005,2026-07-29 18:47:00,48
1577.003776,171.119,171.005,171.04,171.04,171.005,2026-07-29 18:48:00,47
4647.0,171.1117,171.26,171.045,171.26,171.045,2026-07-29 18:49:00,126
700.0,170.8054,170.91,170.75,170.91,170.75,2026-07-29 18:50:00,33
666.0,170.6962,170.7392,170.61,170.7392,170.61,2026-07-29 18:51:00,41
2036.018949,170.4262,170.47,170.35,170.47,170.225,2026-07-29 18:52:00,74
1431.0,170.3867,170.43,170.38,170.43,170.25,2026-07-29 18:53:00,61
1449.0,170.2733,170.26,170.26,170.26,170.09,2026-07-29 18:54:00,48
4965.0,170.5455,170.46,170.4,170.71,170.4,2026-07-29 18:55:00,156
2288.03523,170.4774,170.69,170.46,170.7,170.39,2026-07-29 18:56:00,59
773.0,170.5253,170.47,170.47,170.47,170.47,2026-07-29 18:57:00,32
2670.25738,170.2532,170.47,170.3,170.47,170.13,2026-07-29 18:58:00,97
2092.0,170.3299,170.435,170.08,170.495,169.99,2026-07-29 18:59:00,55
1106.193088,170.1526,169.935,170.115,170.115,169.935,2026-07-29 19:00:00,58
1890.0,169.6345,169.66,169.575,169.67,169.565,2026-07-29 19:01:00,38
509.0,169.5996,169.26,169.26,169.26,169.26,2026-07-29 19:02:00,32
1109.0,169.752,169.68,169.685,169.71,169.68,2026-07-29 19:03:00,39
6318.889796,169.6054,169.56,169.92,169.92,169.27,2026-07-29 19:04:00,86
879.04723,169.7283,169.6,169.615,169.91,169.38,2026-07-29 19:05:00,43
6874.04711,169.5776,169.79,169.555,169.79,169.52,2026-07-29 19:06:00,104
1453.08444,169.646,169.56,169.49,169.56,169.4,2026-07-29 19:07:00,55
3163.0,169.7443,169.37,169.73,169.8,169.37,2026-07-29 19:08:00,134
1876.0,169.7776,169.73,169.73,169.92,169.725,2026-07-29 19:09:00,69
1499.943292,169.818,169.73,169.58,169.73,169.58,2026-07-29 19:10:00,40
387.0,169.6874,169.64,169.64,169.64,169.64,2026-07-29 19:11:00,23
1422.970272,169.8151,169.69,169.7,169.785,169.56,2026-07-29 19:12:00,54
1372.0,169.7521,169.69,169.89,169.89,169.69,2026-07-29 19:13:00,43
899.0,169.708,169.7,169.7,169.7,169.7,2026-07-29 19:14:00,41
3853.1,169.9201,169.89,170.09,170.09,169.89,2026-07-29 19:15:00,163
1215.0,170.0245,170.02,170.22,170.22,170.02,2026-07-29 19:16:00,43
3287.0,170.2305,170.24,170.3,170.3,170.24,2026-07-29 19:17:00,101
1756.671124,170.2935,170.17,170.21,170.3,170.155,2026-07-29 19:18:00,43
1442.005811,170.2003,170.21,170.0975,170.215,170.0975,2026-07-29 19:19:00,37
1234.0,170.1995,170.175,170.35,170.35,170.115,2026-07-29 19:21:00,58
785.0,170.3121,170.28,170.34,170.34,170.28,2026-07-29 19:22:00,35
3442.0,170.2231,170.26,170.21,170.26,170.21,2026-07-29 19:23:00,79
3114.01466,170.0918,170.11,170.04,170.11,170.015,2026-07-29 19:24:00,64
